details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/say-foodie-new-police-line-municipal-colony-byculla-mumbai-194042,Say Foodie,"Italian, Chinese",--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/chicks-and-fins-byculla-mumbai-359141,Chick's & Fin's,"Continental, Indian, Chinese",--•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/immunity-booster-meals-by-lunchbox-lamington-road-byculla-mumbai-362305,Immunity Booster Meals by Lunchbox,"North Indian, Desserts, Biryani",--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/hot-pot-svp-road-byculla-mumbai-26839,Hot Pot,"Chinese, Seafood",4.2•-- MINS•₹550 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/the-belgian-waffle-co-mazgaon-byculla-mumbai-38264,The Belgian Waffle Co.,"Desserts, Beverages",4.5•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/7-spice-byculla-mumbai-347961,7 SPICE,Indian,--•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/grills-and-spice-byculla-mumbai-266994,GRILLS & SPICE,"Indian, Chinese",--•-- MINS•₹500 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/mumbai-central-juice-and-snacks-centre-central-byculla-mumbai-57226,Mumbai Central Juice & Snacks Centre,"Beverages, Fast Food",4.3•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/rassa-marathicha-tassa-byculla-mumbai-364978,RASSA MARATHICHA TASSA,"Tandoor, Seafood, Biryani",--•-- MINS•₹400 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/the-diet-bar-byculla-mumbai-170289,The Diet Bar,"Salads, Italian, Keto",--•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/cafe-national-mahalaxmi-byculla-mumbai-57229,Cafe National,"Indian, Chinese",4.0•-- MINS•₹350 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/al-kebabi-dimtimkar-byculla-mumbai-170167,Al Kebabi,"Indian, Chinese",--•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/samudra-restaurant-byculla-mumbai-297381,SAMUDRA RESTAURANT,"Indian, Chinese, Snacks",--•-- MINS•₹600 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/nawab-seekh-corner-byculla-mumbai-354022,NAWAB SEEKH CORNER,Fast Food,--•-- MINS•₹400 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/sai-samrat-pure-veg-byculla-mumbai-83872,Sai Samrat Pure Veg.,"Indian, Chinese, South Indian, Pizzas, Beverages, Desserts",4.0•-- MINS•₹550 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/bharat-restaurant-null-bazar-market-byculla-mumbai-83875,Bharat Restaurant,Indian,3.6•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/samadhan-byculla-mumbai-355594,SAMADHAN,Indian,--•-- MINS•₹500 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/london-dairy-byculla-mumbai-342386,LONDON DAIRY,"Desserts, Ice Cream",--•-- MINS•₹280 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/being-healthy-kitchen-bridge-byculla-mumbai-50955,Being Healthy Kitchen,Healthy Food,4.3•-- MINS•₹450 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/bawa-food-spot-byculla-mumbai-217238,Bawa Food Spot,Fast Food,--•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/annu-delight-byculla-mumbai-371268,Annu Delight,"Pizzas, Fast Food, Beverages",--•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/food-corp-byculla-mumbai-352527,Food Corp,"Indian, Snacks",--•-- MINS•₹350 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/a-r-s-seekh-kabab-center-shuklaje-street-grant-road-byculla-mumbai-169052,A.R.S Seekh Kabab Center,"Fast Food, Indian",4.1•-- MINS•₹400 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/a-t-k-albaik-fast-food-byculla-mumbai-354026,A T K ALBAIK FAST FOOD,"Pizzas, Arabian, Snacks",--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/cake-paradise-bapty-road-byculla-mumbai-356204,Cake Paradise,"Indian, Bakery, Desserts, Combo, Sweets, Cafe",1.7•-- MINS•₹100 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/cakisto-byculla-mumbai-335845,Cakisto,Desserts,--•-- MINS•₹500 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/nothing-but-chicken-byculla-mumbai-282429,Nothing But Chicken,"Fast Food, Salads, Snacks",4.4•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/mazgaon-chinese-byculla-mumbai-312502,Mazgaon Chinese,Chinese,3.3•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/snacks-station-byculla-mumbai-315337,Snacks Station,"Fast Food, Snacks, Pizzas",--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/patil-juice-centre-byculla-mumbai-306073,PATIL JUICE CENTRE,Juices,4.2•-- MINS•₹150 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/nanumal-bhojraj-byculla-mumbai-52227,Nanumal Bhojraj,"Indian, Chinese, Punjabi, Fast Food",4.2•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/zaaika-sigdi-restaurant-byculla-mumbai-277639,ZAAIKA SIGDI RESTAURANT,"Afghani, Chinese",--•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/mumbai-tadka-null-bazar-byculla-mumbai-234347,Mumbai Tadka,Chinese,--•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/utsav-barbeque-restaurant-parel-byculla-mumbai-19636,Utsav Barbeque Restaurant,"North Indian, Chinese, Fast Food",4.1•-- MINS•₹450 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/natural-ice-cream-central-byculla-mumbai-30896,Natural Ice Cream,Desserts,4.6•-- MINS•₹150 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/mini-hot-pot-byculla-mumbai-380659,Mini Hot Pot,"Chinese, Continental",--•-- MINS•₹400 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/mumbai-darbar-byculla-mumbai-230789,Mumbai Darbar,"Chinese, Fast Food",4.0•-- MINS•₹500 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/fry-and-yums-byculla-mumbai-349569,Fry and Yums,"Snacks, Fast Food",--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/dominos-pizza-upper-govind-nagar-byculla-mumbai-24519,Domino's Pizza,Pizzas,4.3•-- MINS•₹400 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/kt-ice-cream-parlour-amul-east-byculla-mumbai-109653,KT Ice Cream Parlour (Amul),"Ice Cream, Fast Food",--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/dream-flavour-cafe-byculla-mumbai-301949,DREAM FLAVOUR CAFE,"Pizzas, Beverages, Ice Cream",--•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/smokin-joes-next-to-hasnabad-mazgaon-byculla-mumbai-24871,Smokin' Joe's,"Fast Food, Pizzas",3.9•-- MINS•₹500 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/china-express-nesbit-road-byculla-mumbai-23542,China Express,"Chinese, Seafood, Thai, Asian",--•-- MINS•₹550 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/cake-corner-bapty-road-byculla-mumbai-356219,Cake Corner,"Bakery, Desserts, Indian, Combo, Sweets, Cafe",--•-- MINS•₹100 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/cake-adda-bapty-road-byculla-mumbai-356217,Cake Adda,"Indian, Bakery, Desserts, Combo, Sweets, Cafe",--•-- MINS•₹100 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/u-juices-and-salad-bar-mazgaon-byculla-mumbai-29402,U Juices and Salad Bar,"Juices, Fast Food",--•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/misal-factory-pure-veg-byculla-mumbai-359050,Misal Factory Pure Veg,"Maharashtrian, South Indian, North Indian, Snacks, Beverages",3.4•-- MINS•₹99 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/slay-coffee-lamington-road-byculla-mumbai-322515,SLAY Coffee,"Beverages, Cafe, Desserts",4.5•-- MINS•₹200 FOR TWO,BYCULLA
