details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/hotel-leela-vasai-mumbai-363651,Hotel Leela,"Chinese, North Indian, Snacks, Biryani, Fast Food",--•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/shimla-nx-dhaba-vasai-mumbai-292816,Shimla NX Dhaba,"Indian, Chinese, Tandoor",--•-- MINS•₹400 FOR TWO,VASAI
https://www.swiggy.com/restaurants/hatkar-auntys-vasai-mumbai-323752,HATKAR AUNTYS,"Indian, Fast Food",--•-- MINS•₹300 FOR TWO,VASAI
https://www.swiggy.com/restaurants/moussestruck-virar-vasai-mumbai-218571,Moussestruck,"Desserts, Sweets, Bakery",--•-- MINS•₹130 FOR TWO,VASAI
https://www.swiggy.com/restaurants/apna-dhaba-link-road-vasai-mumbai-317613,APNA DHABA LINK ROAD,"North Indian, Chinese, South Indian, Fast Food",--•-- MINS•₹500 FOR TWO,VASAI
https://www.swiggy.com/restaurants/shivay-panipuri-bhelpuri-and-sandwich-centre-vasai-mumbai-229358,Shivay Panipuri Bhelpuri and Sandwich Centre,"Indian, Snacks",--•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/maharajas-vasai-mumbai-365606,Maharajas,"South Indian, Fast Food, Snacks",--•-- MINS•₹250 FOR TWO,VASAI
https://www.swiggy.com/restaurants/hakka-chinese-corner-vasai-mumbai-33233,Hakka Chinese Corner,Chinese,4.2•-- MINS•₹400 FOR TWO,VASAI
https://www.swiggy.com/restaurants/cafe-bahar-vasai-mumbai-384243,Cafe Bahar,"Indian, Chinese, Tandoor, Snacks, Desserts, Beverages, Seafood",--•-- MINS•₹500 FOR TWO,VASAI
https://www.swiggy.com/restaurants/buns-and-chunks-vasai-mumbai-358089,Buns and Chunks,Snacks,--•-- MINS•₹300 FOR TWO,VASAI
https://www.swiggy.com/restaurants/chickooos-chinese-corner-vasai-mumbai-341399,Chickooo's Chinese Corner,"Indian, Chinese",--•-- MINS•₹300 FOR TWO,VASAI
https://www.swiggy.com/restaurants/the-medals-cake-shop-vasai-mumbai-212901,The Medals Cake Shop,Bakery,--•-- MINS•₹350 FOR TWO,VASAI
https://www.swiggy.com/restaurants/east-coast-vasai-mumbai-347811,EAST COAST,"Chinese, Sushi",--•-- MINS•₹500 FOR TWO,VASAI
https://www.swiggy.com/restaurants/havmor-ice-cream-vasai-mumbai-43267,Havmor Ice Cream,Ice Cream,3.5•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/apna-dhaba-west-vasai-mumbai-89187,Apna Dhaba,"North Indian, Chinese, Tandoor",3.2•-- MINS•₹400 FOR TWO,VASAI
https://www.swiggy.com/restaurants/new-kathiyawadi-dhaba-vasai-mumbai-262363,New Kathiyawadi Dhaba,"Rajasthani, Gujarati, Thalis",4.1•-- MINS•₹300 FOR TWO,VASAI
https://www.swiggy.com/restaurants/mumbaicha-vadapav-vasai-mumbai-43268,Mumbaicha Vadapav,"Snacks, Fast Food, Street Food",3.4•-- MINS•₹350 FOR TWO,VASAI
https://www.swiggy.com/restaurants/simla-dhaba-vasai-mumbai-350123,SIMLA DHABA,"Chinese, Fast Food, Indian",4.0•-- MINS•₹199 FOR TWO,VASAI
https://www.swiggy.com/restaurants/tgc-the-gargis-cafe-west-vasai-mumbai-58580,TGC: The Gargi's Cafe,Beverages,4.6•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/don-misalwale-vasai-mumbai-339748,DON MISALWALE,"Combo, Snacks",3.6•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/wok-china-vasai-mumbai-33906,Wok China,Chinese,3.6•-- MINS•₹250 FOR TWO,VASAI
https://www.swiggy.com/restaurants/krumbs-fried-chicken-vasai-mumbai-333090,Krumbs Fried chicken,"Fast Food, Chinese, North Indian",4.5•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/platter-matters-vasai-mumbai-363676,PLATTER MATTERS,"Chinese, South Indian, Fast Food, Indian",--•-- MINS•₹400 FOR TWO,VASAI
https://www.swiggy.com/restaurants/bharkadevi-icecream-vasai-mumbai-365614,BHARKADEVI ICECREAM,"Beverages, Ice Cream",--•-- MINS•₹100 FOR TWO,VASAI
https://www.swiggy.com/restaurants/celebrity-west-vasai-mumbai-153351,Celebrity ( West ),"Indian, North Indian",4.3•-- MINS•₹400 FOR TWO,VASAI
https://www.swiggy.com/restaurants/celebrity-east-vasai-mumbai-153353,Celebrity ( East ),"Indian, North Indian",4.4•-- MINS•₹400 FOR TWO,VASAI
https://www.swiggy.com/restaurants/asian-chilly-vasai-mumbai-349422,Asian Chilly,"Fast Food, Indian",--•-- MINS•₹400 FOR TWO,VASAI
https://www.swiggy.com/restaurants/shree-om-dairy-farm-palgar-vasai-mumbai-72775,Shree Om Dairy Farm,"Beverages, Sweets",4.8•-- MINS•₹250 FOR TWO,VASAI
https://www.swiggy.com/restaurants/the-noodles-valley-vasai-mumbai-333639,The Noodles Valley,"Chinese, Thalis, Indian, Konkan, Biryani, Seafood",--•-- MINS•₹400 FOR TWO,VASAI
https://www.swiggy.com/restaurants/the-belgian-waffle-co-chsl-bhabola-naka-vasai-mumbai-42604,The Belgian Waffle Co.,"Desserts, Beverages",4.4•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/alfa-shawarma-centre-east-vasai-mumbai-40303,Alfa Shawarma Centre (East),"Lebanese, Chinese, Mughlai",3.8•-- MINS•₹300 FOR TWO,VASAI
https://www.swiggy.com/restaurants/bella-chow-vasai-mumbai-353881,BELLA CHOW,"Indian, Chinese, Tandoor, Biryani, Italian",--•-- MINS•₹350 FOR TWO,VASAI
https://www.swiggy.com/restaurants/j-j-jalebi-vasai-mumbai-356599,J. J. Jalebi,"Sweets, Bakery",4.1•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/hotel-samadhan-vasai-mumbai-201234,Hotel Samadhan,"South Indian, Tandoor",3.5•-- MINS•₹400 FOR TWO,VASAI
https://www.swiggy.com/restaurants/grameen-kulfi-prabhadevi-tower-sector-west-vasai-mumbai-351102,Grameen Kulfi,"Ice Cream, Desserts",4.7•-- MINS•₹120 FOR TWO,VASAI
https://www.swiggy.com/restaurants/mcdonalds-broadway-avenue-vasai-mumbai-37936,McDonald's,Fast Food,4.3•-- MINS•₹400 FOR TWO,VASAI
