details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/spice-burst-jog-gor-west-mumbai-357087,Spice Burst,"Chinese, Tibetan, Ice Cream",--•-- MINS•₹450 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/off-the-boat-andheri-west-jog-gor-west-mumbai-215945,Off The Boat,"Seafood, Konkan, Goan, Mangalorean",--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/the-house-of-misal-jog-gor-west-mumbai-368888,The House Of Misal,"North Indian, Snacks",--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/sandwichness-veera-desai-area-jog-gor-west-mumbai-37864,Sandwichness ,"Fast Food, Snacks",3.1•-- MINS•₹350 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/healthy-bites-and-more-jog-gor-west-mumbai-364064,Healthy Bites And More,"Beverages, Indian",--•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/chunkies-near-east-west-flyover-jog-gor-west-mumbai-39235,Chunkies,"Fast Food, American, Indian",4.2•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/cafe-gulshan-jogeshwari-jog-gor-west-mumbai-49038,Cafe Gulshan,"Indian, Chinese, Fast Food",--•-- MINS•₹400 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/the-yoghurt-studio-goregaon-west-jog-gor-west-mumbai-24898,the yoghurt studio,Desserts,3.8•-- MINS•₹150 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/chaisa-jog-gor-west-mumbai-332102,Chaisa,"Beverages, Snacks",--•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/bhole-da-dhaba-jog-gor-west-mumbai-308484,BHOLE DA DHABA,"Indian, Chinese",--•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/ancient-sweets-jog-gor-west-mumbai-354381,Ancient Sweets,Indian,4.3•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/aavo-padharo-saa-jog-gor-west-mumbai-361467,Aavo Padharo Saa,"Rajasthani, Chaat, Jain, Gujarati",--•-- MINS•₹400 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/parivar-point-jog-gor-west-mumbai-331263,PARIVAR POINT,"North Indian, South Indian, Chinese",--•-- MINS•₹400 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/sudama-snacks-and-juices-goregaon-west-jog-gor-west-mumbai-60872,Sudama Snacks & Juices,"South Indian, North Indian, Fast Food",4.3•-- MINS•₹400 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/mystic-lebanese-jog-gor-west-mumbai-381991,Mystic Lebanese,Lebanese,--•-- MINS•₹500 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/my-maggie-inside-of-indira-nagar-lane-jog-gor-west-mumbai-233025,My Maggie,"Fast Food, Snacks, Juices, Beverages",--•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
